,type,id,accountId,accountRef,date,description,category,amount,status,matchState,fiData,isReviewed,merchantId,etag,isExpense,isPending,discretionaryType,isLinkedToRule,transactionReviewState,lastUpdatedDate,principalCurrency,interestCurrency,escrowCurrency,parentId,checkNumber
316,CashAndCreditTransaction,75417769_3080207221_0,75417769_13615882,"{'id': '13615882', 'name': 'CREDIT CARD', 'type': 'CreditAccount', 'hiddenFromPlanningAndTrends': False}",2022-11-27,TX RF,"{'id': '75417769_707', 'name': 'Restaurants', 'categoryType': 'EXPENSE', 'parentId': '75417769_7', 'parentName': 'Food & Dining'}",-4.0,POSTED,NOT_MATCHED,"{'id': '202211271456715221105#20221105', 'date': '2022-11-27', 'amount': -4.0, 'description': 'TX RF', 'inferredDescription': 'TX RF', 'inferredCategory': {'id': '75417769_707', 'name': 'Restaurants'}}",False,,1669633893000,True,False,DISCRETIONARY,False,UNREVIEWED,2022-11-28T11:11:33Z,,,,,
317,CashAndCreditTransaction,75417769_3080207220_0,75417769_13615882,"{'id': '13615882', 'name': 'CREDIT CARD', 'type': 'CreditAccount', 'hiddenFromPlanningAndTrends': False}",2022-11-27,TX RF,"{'id': '75417769_707', 'name': 'Restaurants', 'categoryType': 'EXPENSE', 'parentId': '75417769_7', 'parentName': 'Food & Dining'}",-23.0,POSTED,NOT_MATCHED,"{'id': '202211271456595221105#20221105', 'date': '2022-11-27', 'amount': -23.0, 'description': 'TX RF', 'inferredDescription': 'TX RF', 'inferredCategory': {'id': '75417769_707', 'name': 'Restaurants'}}",False,,1669633893000,True,False,DISCRETIONARY,False,UNREVIEWED,2022-11-28T11:11:33Z,,,,,
318,CashAndCreditTransaction,75417769_3080207219_0,75417769_13615882,"{'id': '13615882', 'name': 'CREDIT CARD', 'type': 'CreditAccount', 'hiddenFromPlanningAndTrends': False}",2022-11-27,SQ *RENMEAD,"{'id': '75417769_707', 'name': 'Restaurants', 'categoryType': 'EXPENSE', 'parentId': '75417769_7', 'parentName': 'Food & Dining'}",-12.0,POSTED,NOT_MATCHED,"{'id': '202211271456565221105#20221105', 'date': '2022-11-27', 'amount': -12.0, 'description': 'SQ *RENMEAD', 'inferredDescription': 'SQ *RENMEAD', 'inferredCategory': {'id': '75417769_707', 'name': 'Restaurants'}}",False,,1669633893000,True,False,DISCRETIONARY,False,UNREVIEWED,2022-11-28T11:11:33Z,,,,,
319,CashAndCreditTransaction,75417769_3080207218_0,75417769_13615882,"{'id': '13615882', 'name': 'CREDIT CARD', 'type': 'CreditAccount', 'hiddenFromPlanningAndTrends': False}",2022-11-27,CAVEMAN TOBACCO COMPANY,"{'id': '75417769_707', 'name': 'Restaurants', 'categoryType': 'EXPENSE', 'parentId': '75417769_7', 'parentName': 'Food & Dining'}",-12.45,POSTED,NOT_MATCHED,"{'id': '202211271456745221105#20221105', 'date': '2022-11-27', 'amount': -12.45, 'description': 'CAVEMAN TOBACCO COMPANY', 'inferredDescription': 'CAVEMAN TOBACCO COMPANY', 'inferredCategory': {'id': '75417769_707', 'name': 'Restaurants'}}",False,,1669633893000,True,False,DISCRETIONARY,False,UNREVIEWED,2022-11-28T11:11:33Z,,,,,
320,CashAndCreditTransaction,75417769_3080207217_0,75417769_13615882,"{'id': '13615882', 'name': 'CREDIT CARD', 'type': 'CreditAccount', 'hiddenFromPlanningAndTrends': False}",2022-11-27,CIS EVENTS AND CATERING,"{'id': '75417769_7', 'name': 'Food & Dining', 'categoryType': 'EXPENSE', 'parentId': '75417769_0', 'parentName': 'Root'}",-10.13,POSTED,NOT_MATCHED,"{'id': '202211271456775221105#20221105', 'date': '2022-11-27', 'amount': -10.13, 'description': 'CIS EVENTS AND CATERING', 'inferredDescription': 'CIS EVENTS AND CATERING', 'inferredCategory': {'id': '75417769_7', 'name': 'Food & Dining'}}",False,,1669633893000,True,False,DISCRETIONARY,False,UNREVIEWED,2022-11-28T11:11:33Z,,,,,
321,CashAndCreditTransaction,75417769_3080207216_0,75417769_13615882,"{'id': '13615882', 'name': 'CREDIT CARD', 'type': 'CreditAccount', 'hiddenFromPlanningAndTrends': False}",2022-11-27,TX RF,"{'id': '75417769_707', 'name': 'Restaurants', 'categoryType': 'EXPENSE', 'parentId': '75417769_7', 'parentName': 'Food & Dining'}",-24.0,POSTED,NOT_MATCHED,"{'id': '202211271456625221105#20221105', 'date': '2022-11-27', 'amount': -24.0, 'description': 'TX RF', 'inferredDescription': 'TX RF', 'inferredCategory': {'id': '75417769_707', 'name': 'Restaurants'}}",False,,1669633893000,True,False,DISCRETIONARY,False,UNREVIEWED,2022-11-28T11:11:33Z,,,,,
322,CashAndCreditTransaction,75417769_3080207214_0,75417769_13615882,"{'id': '13615882', 'name': 'CREDIT CARD', 'type': 'CreditAccount', 'hiddenFromPlanningAndTrends': False}",2022-11-27,SQ *RAVENSWOOD LEATHER TX,"{'id': '75417769_2', 'name': 'Shopping', 'categoryType': 'EXPENSE', 'parentId': '75417769_0', 'parentName': 'Root'}",-269.01,POSTED,NOT_MATCHED,"{'id': '202211271456755221105#20221105', 'date': '2022-11-27', 'amount': -269.01, 'description': 'SQ *RAVENSWOOD LEATHER TX', 'inferredDescription': 'SQ *RAVENSWOOD LEATHER TX', 'inferredCategory': {'id': '75417769_2', 'name': 'Shopping'}}",False,,1669633893000,True,False,DISCRETIONARY,False,UNREVIEWED,2022-11-28T11:11:33Z,,,,,
323,CashAndCreditTransaction,75417769_3079669597_0,75417769_13615882,"{'id': '13615882', 'name': 'CREDIT CARD', 'type': 'CreditAccount', 'hiddenFromPlanningAndTrends': False}",2022-11-25,Amazon Prime*HW9XR68B0,"{'id': '75417769_2', 'name': 'Shopping', 'categoryType': 'EXPENSE', 'parentId': '75417769_0', 'parentName': 'Root'}",-16.23,POSTED,NOT_MATCHED,"{'id': '202211251512149221105#20221105', 'date': '2022-11-25', 'amount': -16.23, 'description': 'Amazon Prime*HW9XR68B0', 'inferredDescription': 'Amazon Prime*HW9XR68B0', 'inferredCategory': {'id': '75417769_2', 'name': 'Shopping'}}",False,7218.0,1669517475000,True,False,DISCRETIONARY,False,UNREVIEWED,2022-11-27T02:51:15Z,,,,,
324,CashAndCreditTransaction,75417769_3079669586_0,75417769_13615882,"{'id': '13615882', 'name': 'CREDIT CARD', 'type': 'CreditAccount', 'hiddenFromPlanningAndTrends': False}",2022-11-25,ATT*BILL PAYMENT,"{'id': '75417769_1302', 'name': 'Home Phone', 'categoryType': 'EXPENSE', 'parentId': '75417769_13', 'parentName': 'Bills & Utilities'}",-56.07,POSTED,NOT_MATCHED,"{'id': '202211251512129221105#20221105', 'date': '2022-11-25', 'amount': -56.07, 'description': 'ATT*BILL PAYMENT', 'inferredDescription': 'ATT*BILL PAYMENT', 'inferredCategory': {'id': '75417769_1302', 'name': 'Home Phone'}}",False,10002.0,1669517475000,True,False,NON_DISCRETIONARY,False,UNREVIEWED,2022-11-27T02:51:15Z,,,,,
325,CashAndCreditTransaction,75417769_3079669570_0,75417769_13615882,"{'id': '13615882', 'name': 'CREDIT CARD', 'type': 'CreditAccount', 'hiddenFromPlanningAndTrends': False}",2022-11-25,AMZN Mktp US*HW4RJ7F02,"{'id': '75417769_2', 'name': 'Shopping', 'categoryType': 'EXPENSE', 'parentId': '75417769_0', 'parentName': 'Root'}",-132.17,POSTED,NOT_MATCHED,"{'id': '202211251512139221105#20221105', 'date': '2022-11-25', 'amount': -132.17, 'description': 'AMZN Mktp US*HW4RJ7F02', 'inferredDescription': 'AMZN Mktp US*HW4RJ7F02', 'inferredCategory': {'id': '75417769_2', 'name': 'Shopping'}}",False,7218.0,1669517475000,True,False,DISCRETIONARY,False,UNREVIEWED,2022-11-27T02:51:15Z,,,,,
328,CashAndCreditTransaction,75417769_3079115877_0,75417769_13615882,"{'id': '13615882', 'name': 'CREDIT CARD', 'type': 'CreditAccount', 'hiddenFromPlanningAndTrends': False}",2022-11-23,AMZN Mktp US*HI71356O2,"{'id': '75417769_2', 'name': 'Shopping', 'categoryType': 'EXPENSE', 'parentId': '75417769_0', 'parentName': 'Root'}",-71.43,POSTED,NOT_MATCHED,"{'id': '202211231748447221105#20221105', 'date': '2022-11-23', 'amount': -71.43, 'description': 'AMZN Mktp US*HI71356O2', 'inferredDescription': 'AMZN Mktp US*HI71356O2', 'inferredCategory': {'id': '75417769_2', 'name': 'Shopping'}}",False,7218.0,1669385416000,True,False,DISCRETIONARY,False,UNREVIEWED,2022-11-25T14:10:16Z,,,,,
329,CashAndCreditTransaction,75417769_3079115876_0,75417769_13615882,"{'id': '13615882', 'name': 'CREDIT CARD', 'type': 'CreditAccount', 'hiddenFromPlanningAndTrends': False}",2022-11-23,AMZN Mktp US,"{'id': '75417769_2', 'name': 'Shopping', 'categoryType': 'EXPENSE', 'parentId': '75417769_0', 'parentName': 'Root'}",126.11,POSTED,NOT_MATCHED,"{'id': '202211231748477221105#20221105', 'date': '2022-11-23', 'amount': 126.11, 'description': 'AMZN Mktp US', 'inferredDescription': 'AMZN Mktp US', 'inferredCategory': {'id': '75417769_2', 'name': 'Shopping'}}",False,7218.0,1669385416000,False,False,DISCRETIONARY,False,UNREVIEWED,2022-11-25T14:10:16Z,,,,,
330,CashAndCreditTransaction,75417769_3079115875_0,75417769_13615882,"{'id': '13615882', 'name': 'CREDIT CARD', 'type': 'CreditAccount', 'hiddenFromPlanningAndTrends': False}",2022-11-23,SQ *BODEGA SOUTH MAIN,"{'id': '75417769_707', 'name': 'Restaurants', 'categoryType': 'EXPENSE', 'parentId': '75417769_7', 'parentName': 'Food & Dining'}",-8.26,POSTED,NOT_MATCHED,"{'id': '202211231748487221105#20221105', 'date': '2022-11-23', 'amount': -8.26, 'description': 'SQ *BODEGA SOUTH MAIN', 'inferredDescription': 'SQ *BODEGA SOUTH MAIN', 'inferredCategory': {'id': '75417769_707', 'name': 'Restaurants'}}",False,,1669385416000,True,False,DISCRETIONARY,False,UNREVIEWED,2022-11-25T14:10:16Z,,,,,
331,CashAndCreditTransaction,75417769_3079115874_0,75417769_13615882,"{'id': '13615882', 'name': 'CREDIT CARD', 'type': 'CreditAccount', 'hiddenFromPlanningAndTrends': False}",2022-11-23,AMZN Mktp US,"{'id': '75417769_2', 'name': 'Shopping', 'categoryType': 'EXPENSE', 'parentId': '75417769_0', 'parentName': 'Root'}",43.3,POSTED,NOT_MATCHED,"{'id': '202211231748457221105#20221105', 'date': '2022-11-23', 'amount': 43.3, 'description': 'AMZN Mktp US', 'inferredDescription': 'AMZN Mktp US', 'inferredCategory': {'id': '75417769_2', 'name': 'Shopping'}}",False,7218.0,1669385416000,False,False,DISCRETIONARY,False,UNREVIEWED,2022-11-25T14:10:16Z,,,,,
332,CashAndCreditTransaction,75417769_3079115873_0,75417769_13615882,"{'id': '13615882', 'name': 'CREDIT CARD', 'type': 'CreditAccount', 'hiddenFromPlanningAndTrends': False}",2022-11-23,WHOLEFDS FTW #10332,"{'id': '75417769_701', 'name': 'Groceries', 'categoryType': 'EXPENSE', 'parentId': '75417769_7', 'parentName': 'Food & Dining'}",-32.71,POSTED,NOT_MATCHED,"{'id': '202211231748467221105#20221105', 'date': '2022-11-23', 'amount': -32.71, 'description': 'WHOLEFDS FTW #10332', 'inferredDescription': 'WHOLEFDS FTW #10332', 'inferredCategory': {'id': '75417769_701', 'name': 'Groceries'}}",False,4163.0,1669385416000,True,False,NON_DISCRETIONARY,False,UNREVIEWED,2022-11-25T14:10:16Z,,,,,
333,CashAndCreditTransaction,75417769_3079115872_0,75417769_13615882,"{'id': '13615882', 'name': 'CREDIT CARD', 'type': 'CreditAccount', 'hiddenFromPlanningAndTrends': False}",2022-11-23,KUBY'S SAUSAGE HOUSE,"{'id': '75417769_7', 'name': 'Food & Dining', 'categoryType': 'EXPENSE', 'parentId': '75417769_0', 'parentName': 'Root'}",-8.55,POSTED,NOT_MATCHED,"{'id': '202211231748497221105#20221105', 'date': '2022-11-23', 'amount': -8.55, 'description': ""KUBY'S SAUSAGE HOUSE"", 'inferredDescription': ""KUBY'S SAUSAGE HOUSE"", 'inferredCategory': {'id': '75417769_7', 'name': 'Food & Dining'}}",False,,1669385416000,True,False,DISCRETIONARY,False,UNREVIEWED,2022-11-25T14:10:16Z,,,,,
334,CashAndCreditTransaction,75417769_3078250655_0,75417769_13615882,"{'id': '13615882', 'name': 'CREDIT CARD', 'type': 'CreditAccount', 'hiddenFromPlanningAndTrends': False}",2022-11-22,APPLE.COM/BILL,"{'id': '75417769_204', 'name': 'Electronics & Software', 'categoryType': 'EXPENSE', 'parentId': '75417769_2', 'parentName': 'Shopping'}",-1.07,POSTED,NOT_MATCHED,"{'id': '202211221710577221105#20221105', 'date': '2022-11-22', 'amount': -1.07, 'description': 'APPLE.COM/BILL', 'inferredDescription': 'APPLE.COM/BILL', 'inferredCategory': {'id': '75417769_204', 'name': 'Electronics & Software'}}",False,7088.0,1669205454000,True,False,DISCRETIONARY,False,UNREVIEWED,2022-11-23T12:10:54Z,,,,,
335,CashAndCreditTransaction,75417769_3078250654_0,75417769_13615882,"{'id': '13615882', 'name': 'CREDIT CARD', 'type': 'CreditAccount', 'hiddenFromPlanningAndTrends': False}",2022-11-22,AMZN Mktp US*HW6VS3LN0,"{'id': '75417769_2', 'name': 'Shopping', 'categoryType': 'EXPENSE', 'parentId': '75417769_0', 'parentName': 'Root'}",-30.3,POSTED,NOT_MATCHED,"{'id': '202211221710547221105#20221105', 'date': '2022-11-22', 'amount': -30.3, 'description': 'AMZN Mktp US*HW6VS3LN0', 'inferredDescription': 'AMZN Mktp US*HW6VS3LN0', 'inferredCategory': {'id': '75417769_2', 'name': 'Shopping'}}",False,7218.0,1669205454000,True,False,DISCRETIONARY,False,UNREVIEWED,2022-11-23T12:10:54Z,,,,,
336,CashAndCreditTransaction,75417769_3078250653_0,75417769_13615882,"{'id': '13615882', 'name': 'CREDIT CARD', 'type': 'CreditAccount', 'hiddenFromPlanningAndTrends': False}",2022-11-22,AMZN Mktp US*HI19X9HC2,"{'id': '75417769_2', 'name': 'Shopping', 'categoryType': 'EXPENSE', 'parentId': '75417769_0', 'parentName': 'Root'}",-11.9,POSTED,NOT_MATCHED,"{'id': '202211221710567221105#20221105', 'date': '2022-11-22', 'amount': -11.9, 'description': 'AMZN Mktp US*HI19X9HC2', 'inferredDescription': 'AMZN Mktp US*HI19X9HC2', 'inferredCategory': {'id': '75417769_2', 'name': 'Shopping'}}",False,7218.0,1669205454000,True,False,DISCRETIONARY,False,UNREVIEWED,2022-11-23T12:10:54Z,,,,,
337,CashAndCreditTransaction,75417769_3078250652_0,75417769_13615882,"{'id': '13615882', 'name': 'CREDIT CARD', 'type': 'CreditAccount', 'hiddenFromPlanningAndTrends': False}",2022-11-22,STARBUCKS 800-782-7282,"{'id': '75417769_704', 'name': 'Coffee Shops', 'categoryType': 'EXPENSE', 'parentId': '75417769_7', 'parentName': 'Food & Dining'}",-6.5,POSTED,NOT_MATCHED,"{'id': '202211221710537221105#20221105', 'date': '2022-11-22', 'amount': -6.5, 'description': 'STARBUCKS 800-782-7282', 'inferredDescription': 'STARBUCKS 800-782-7282', 'inferredCategory': {'id': '75417769_704', 'name': 'Coffee Shops'}}",False,4002.0,1669205454000,True,False,DISCRETIONARY,False,UNREVIEWED,2022-11-23T12:10:54Z,,,,,
338,CashAndCreditTransaction,75417769_3078250651_0,75417769_13615882,"{'id': '13615882', 'name': 'CREDIT CARD', 'type': 'CreditAccount', 'hiddenFromPlanningAndTrends': False}",2022-11-22,DEL FRISCOS GRILLE FT W,"{'id': '75417769_707', 'name': 'Restaurants', 'categoryType': 'EXPENSE', 'parentId': '75417769_7', 'parentName': 'Food & Dining'}",-100.68,POSTED,NOT_MATCHED,"{'id': '202211221710557221105#20221105', 'date': '2022-11-22', 'amount': -100.68, 'description': 'DEL FRISCOS GRILLE FT W', 'inferredDescription': 'DEL FRISCOS GRILLE FT W', 'inferredCategory': {'id': '75417769_707', 'name': 'Restaurants'}}",False,1006735598.0,1669205454000,True,False,DISCRETIONARY,False,UNREVIEWED,2022-11-23T12:10:54Z,,,,,
340,CashAndCreditTransaction,75417769_3077902929_0,75417769_13615882,"{'id': '13615882', 'name': 'CREDIT CARD', 'type': 'CreditAccount', 'hiddenFromPlanningAndTrends': False}",2022-11-21,REI #175 FORT WORTH,"{'id': '75417769_207', 'name': 'Sporting Goods', 'categoryType': 'EXPENSE', 'parentId': '75417769_2', 'parentName': 'Shopping'}",-59.86,POSTED,NOT_MATCHED,"{'id': '202211211818383221105#20221105', 'date': '2022-11-21', 'amount': -59.86, 'description': 'REI #175 FORT WORTH', 'inferredDescription': 'REI #175 FORT WORTH', 'inferredCategory': {'id': '75417769_207', 'name': 'Sporting Goods'}}",False,1136.0,1669155603000,True,False,DISCRETIONARY,False,UNREVIEWED,2022-11-22T22:20:03Z,,,,,
341,CashAndCreditTransaction,75417769_3077902927_0,75417769_13615882,"{'id': '13615882', 'name': 'CREDIT CARD', 'type': 'CreditAccount', 'hiddenFromPlanningAndTrends': False}",2022-11-21,LIBERTY LOUNGE,"{'id': '75417769_708', 'name': 'Alcohol & Bars', 'categoryType': 'EXPENSE', 'parentId': '75417769_7', 'parentName': 'Food & Dining'}",-21.24,POSTED,NOT_MATCHED,"{'id': '202211211818353221105#20221105', 'date': '2022-11-21', 'amount': -21.24, 'description': 'LIBERTY LOUNGE', 'inferredDescription': 'LIBERTY LOUNGE', 'inferredCategory': {'id': '75417769_708', 'name': 'Alcohol & Bars'}}",False,,1669155603000,True,False,DISCRETIONARY,False,UNREVIEWED,2022-11-22T22:20:03Z,,,,,
342,CashAndCreditTransaction,75417769_3077902922_0,75417769_13615882,"{'id': '13615882', 'name': 'CREDIT CARD', 'type': 'CreditAccount', 'hiddenFromPlanningAndTrends': False}",2022-11-21,DOMINO'S 6982,"{'id': '75417769_706', 'name': 'Fast Food', 'categoryType': 'EXPENSE', 'parentId': '75417769_7', 'parentName': 'Food & Dining'}",-19.75,POSTED,NOT_MATCHED,"{'id': '202211211818363221105#20221105', 'date': '2022-11-21', 'amount': -19.75, 'description': ""DOMINO'S 6982"", 'inferredDescription': ""DOMINO'S 6982"", 'inferredCategory': {'id': '75417769_706', 'name': 'Fast Food'}}",False,3009.0,1669155603000,True,False,DISCRETIONARY,False,UNREVIEWED,2022-11-22T22:20:03Z,,,,,
